term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos
undefined,4,5.4141778367923166e-06,17.494826293510364,9,{'JJ'},JJ,0,undefin,undefin,undefin,1
undeniable,3,4.060633377594237e-06,17.909863792789206,10,{'JJ'},JJ,0,undeni,undeni,undeny,1
undeniably,2,2.7070889183961583e-06,18.494826293510364,10,{'RB'},RB,0,undeni,undeni,undeny,1
under,385,0.0005211146167912605,10.906111657928099,5,"{'IN', 'VBP'}",IN,1,under,under,und,2
undercurrent,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,undercurr,undercurr,undercur,1
undergo,31,4.195987823514045e-05,14.540629983123488,7,"{'VBP', 'VBZ', 'VB', 'NNS', 'JJ'}",VB,0,undergo,undergo,undergo,5
undergoes,4,5.4141778367923166e-06,17.494826293510364,9,"{'NNS', 'VBZ'}",NNS,0,undergo,undergo,undergo,2
undergoing,6,8.121266755188474e-06,16.909863792789206,10,{'VBG'},VBG,0,undergo,undergo,undergo,1
undergone,10,1.3535444591980791e-05,16.172898198623002,9,"{'NN', 'VBP', 'VBN', 'RB', 'JJ'}",VBN,0,undergon,undergon,undergon,5
underground,6,8.121266755188474e-06,16.909863792789206,11,"{'NN', 'JJ'}",JJ,0,underground,underground,underground,2
underlying,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,underli,under,und,1
undermined,4,5.4141778367923166e-06,17.494826293510364,10,"{'VBN', 'JJ'}",JJ,0,undermin,undermin,undermin,2
underneath,6,8.121266755188474e-06,16.909863792789206,10,"{'NN', 'IN'}",IN,0,underneath,underneath,undernea,2
understand,287,0.0003884672597898487,11.329919366834675,10,"{'IN', 'NNP', 'NN', 'VBP', 'VBZ', 'VB', 'JJ'}",VB,0,understand,understand,understand,7
understanding,96,0.00012994026808301558,12.909863792789208,13,"{'VBG', 'NN', 'VBN', 'JJ'}",NN,0,understand,understand,understand,4
understandings,1,1.3535444591980791e-06,19.494826293510364,14,{'NNS'},NNS,0,understand,understand,understand,1
understandingthere,1,1.3535444591980791e-06,19.494826293510364,18,{'EX'},EX,0,understandingther,understandingther,understandingth,1
understands,16,2.1656711347169266e-05,15.494826293510362,11,"{'NN', 'JJ', 'VBD', 'VBZ'}",VBZ,0,understand,understand,understand,4
understood,31,4.195987823514045e-05,14.540629983123488,10,"{'VBP', 'VBD', 'RB', 'VBN', 'JJ'}",JJ,0,understood,understood,understood,5
undertake,9,1.2181900132782712e-05,16.324901292068052,9,"{'VB', 'VBP', 'JJ'}",VBP,0,undertak,undertak,undertak,3
undertaken,2,2.7070889183961583e-06,18.494826293510364,10,{'VBN'},VBN,0,undertaken,undertaken,undertak,1
undertakes,1,1.3535444591980791e-06,19.494826293510364,10,{'VBZ'},VBZ,0,undertak,undertak,undertak,1
undertaking,3,4.060633377594237e-06,17.909863792789206,11,"{'VBG', 'NN'}",VBG,0,undertak,undertak,undertak,2
undertook,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,undertook,undertook,undertook,1
undervalue,2,2.7070889183961583e-06,18.494826293510364,10,"{'VB', 'JJ'}",JJ,0,undervalu,undervalu,undervalu,2
undervalued,1,1.3535444591980791e-06,19.494826293510364,11,{'VBN'},VBN,0,undervalu,undervalu,undervalu,1
undervalues,1,1.3535444591980791e-06,19.494826293510364,11,{'VBZ'},VBZ,0,undervalu,undervalu,undervalu,1
undervaluing,1,1.3535444591980791e-06,19.494826293510364,12,{'VBG'},VBG,0,undervalu,undervalu,undervalu,1
underwent,1,1.3535444591980791e-06,19.494826293510364,9,{'VBD'},VBD,0,underw,underw,underw,1
undeserved,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,undeserv,undeserv,undeserv,1
undeservedly,1,1.3535444591980791e-06,19.494826293510364,12,{'RB'},RB,0,undeservedli,undeserv,undeserv,1
undesirable,3,4.060633377594237e-06,17.909863792789206,11,{'JJ'},JJ,0,undesir,undesir,undesir,1
undetected,5,6.7677222959903955e-06,17.172898198623002,10,"{'NN', 'VBN', 'JJ'}",VBN,0,undetect,undetect,undetect,3
undetermined,3,4.060633377594237e-06,17.909863792789206,12,"{'IN', 'JJ'}",JJ,0,undetermin,undetermin,undetermin,2
undid,1,1.3535444591980791e-06,19.494826293510364,5,{'VBP'},VBP,0,undid,undid,undid,1
undiscovered,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,undiscov,undiscov,undiscov,1
undisguised,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,undisguis,undisguis,undisgu,1
undismayed,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,undismay,undismay,undismay,1
undisputed,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,undisput,undisput,undisput,1
undissolved,2,2.7070889183961583e-06,18.494826293510364,11,{'JJ'},JJ,0,undissolv,undissolv,undissolv,1
undistinguished,1,1.3535444591980791e-06,19.494826293510364,15,{'VBN'},VBN,0,undistinguish,undistinguish,undistinct,1
undisturbed,4,5.4141778367923166e-06,17.494826293510364,11,"{'VBN', 'JJ'}",JJ,0,undisturb,undisturb,undisturb,2
undivided,9,1.2181900132782712e-05,16.324901292068052,9,"{'NN', 'VBN', 'JJ'}",JJ,0,undivid,undivid,undivid,3
undo,1,1.3535444591980791e-06,19.494826293510364,4,{'VB'},VB,0,undo,undo,undo,1
undone,8,1.0828355673584633e-05,16.494826293510364,6,"{'NN', 'JJ'}",JJ,0,undon,undon,undon,2
undoubtedly,34,4.602051161273469e-05,14.407363452260023,11,"{'IN', 'NNP', 'NN', 'RB', 'JJ'}",NN,0,undoubtedli,undoubt,undoubt,5
undue,1,1.3535444591980791e-06,19.494826293510364,5,{'JJ'},JJ,0,undu,undu,undu,1
unduly,2,2.7070889183961583e-06,18.494826293510364,6,{'JJ'},JJ,0,unduli,unduli,undu,1
unearth,1,1.3535444591980791e-06,19.494826293510364,7,{'VB'},VB,0,unearth,unearth,unear,1
unearthed,1,1.3535444591980791e-06,19.494826293510364,9,{'VBN'},VBN,0,unearth,unearth,unearth,1
unearthly,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unearthli,unearth,unearth,1
uneasiness,4,5.4141778367923166e-06,17.494826293510364,10,"{'NN', 'JJ'}",NN,0,uneasi,uneasi,uneasy,2
uneducated,14,1.8949622428773105e-05,15.687471371452759,10,"{'VBP', 'JJ'}",JJ,0,uneduc,uneduc,uneduc,2
unendurable,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unendur,unendur,unend,1
unenlightenedbehold,1,1.3535444591980791e-06,19.494826293510364,19,{'JJ'},JJ,0,unenlightenedbehold,unenlightenedbehold,unenlightenedbehold,1
unenvious,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unenvi,unenvi,unenvy,1
unequal,44,5.955595620471548e-05,14.035394674873066,7,"{'NN', 'VBP', 'JJ'}",JJ,0,unequ,unequ,uneq,3
unequals,5,6.7677222959903955e-06,17.172898198623002,8,"{'NNS', 'NN', 'VB'}",NNS,0,unequ,unequ,uneq,3
unequivocally,1,1.3535444591980791e-06,19.494826293510364,13,{'RB'},RB,0,unequivoc,unequivoc,unequivoc,1
unerring,8,1.0828355673584633e-05,16.494826293510364,8,{'JJ'},JJ,0,uner,uner,uner,1
uneven,1,1.3535444591980791e-06,19.494826293510364,6,{'JJ'},JJ,0,uneven,uneven,unev,1
unevenly,1,1.3535444591980791e-06,19.494826293510364,8,{'RB'},RB,0,unevenli,uneven,unev,1
unexamined,5,6.7677222959903955e-06,17.172898198623002,10,"{'NNS', 'JJ'}",JJ,0,unexamin,unexamin,unexamin,2
unexampled,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unexampl,unexampl,unexampl,1
unexceptionable,1,1.3535444591980791e-06,19.494826293510364,15,{'JJ'},JJ,0,unexception,unexception,unexceiv,1
unexpected,6,8.121266755188474e-06,16.909863792789206,10,"{'VBN', 'JJ'}",JJ,0,unexpect,unexpect,unexpect,2
unexpiated,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unexpi,unexpi,unexpy,1
unexplained,2,2.7070889183961583e-06,18.494826293510364,11,"{'VBN', 'JJ'}",JJ,0,unexplain,unexplain,unexplain,2
unfair,6,8.121266755188474e-06,16.909863792789206,6,{'JJ'},JJ,0,unfair,unfair,unfair,1
unfairly,2,2.7070889183961583e-06,18.494826293510364,8,{'RB'},RB,0,unfairli,unfair,unfair,1
unfairness,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,unfair,unfair,unfair,1
unfaithful,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,unfaith,unfaith,unfaith,1
unfavourable,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,unfavour,unfavour,unfavo,1
unfavourably,1,1.3535444591980791e-06,19.494826293510364,12,{'RB'},RB,0,unfavour,unfavour,unfavo,1
unfermented,2,2.7070889183961583e-06,18.494826293510364,11,{'JJ'},JJ,0,unfer,unfer,unf,1
unfinished,4,5.4141778367923166e-06,17.494826293510364,10,"{'NN', 'JJ'}",JJ,0,unfinish,unfinish,unfin,2
unfit,6,8.121266755188474e-06,16.909863792789206,5,"{'VB', 'VBP', 'JJ'}",JJ,0,unfit,unfit,unfit,3
unfitly,2,2.7070889183961583e-06,18.494826293510364,7,{'RB'},RB,0,unfitli,unfit,unfit,1
unfitted,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,unfit,unfit,unfit,1
unfold,3,4.060633377594237e-06,17.909863792789206,6,"{'VB', 'VBP'}",VB,0,unfold,unfold,unfold,2
unfolded,1,1.3535444591980791e-06,19.494826293510364,8,{'RB'},RB,0,unfold,unfold,unfold,1
unfolding,2,2.7070889183961583e-06,18.494826293510364,9,{'VBG'},VBG,0,unfold,unfold,unfold,1
unfortunate,19,2.5717344724763503e-05,15.246898780066777,11,"{'NNP', 'NN', 'JJ'}",JJ,0,unfortun,unfortun,unfortun,3
unfortunately,2,2.7070889183961583e-06,18.494826293510364,13,{'RB'},RB,0,unfortun,unfortun,unfortun,1
unfrequently,3,4.060633377594237e-06,17.909863792789206,12,"{'RB', 'JJ'}",RB,0,unfrequ,unfrequ,unfrequ,2
unfriendly,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,unfriendli,unfriend,unfriend,1
unfruitful,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,unfruit,unfruit,unfruit,1
ungainful,1,1.3535444591980791e-06,19.494826293510364,9,{'VBP'},VBP,0,ungain,ungain,ungain,1
ungifted,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,ungift,ungift,ungift,1
ungrace,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,ungrac,ungrac,ungrac,1
ungraceful,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,ungrac,ungrac,ungrac,1
ungracefulness,1,1.3535444591980791e-06,19.494826293510364,14,{'NN'},NN,0,ungrac,ungrac,ungrac,1
ungracious,4,5.4141778367923166e-06,17.494826293510364,10,{'JJ'},JJ,0,ungraci,ungraci,ungr,1
ungrateful,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,ungrat,ungrat,ungr,1
unguarded,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unguard,unguard,unguard,1
unhappily,1,1.3535444591980791e-06,19.494826293510364,9,{'RB'},RB,0,unhappili,unhappili,unhappy,1
unhappiness,4,5.4141778367923166e-06,17.494826293510364,11,"{'NN', 'JJ'}",JJ,0,unhappi,unhappi,unhappy,2
unhappy,4,5.4141778367923166e-06,17.494826293510364,7,{'JJ'},JJ,0,unhappi,unhappi,unhappy,1
unhappythey,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unhappythey,unhappythey,unhappythey,1
unharmed,2,2.7070889183961583e-06,18.494826293510364,8,{'JJ'},JJ,0,unharm,unharm,unharm,1
unhealthy,6,8.121266755188474e-06,16.909863792789206,9,{'JJ'},JJ,0,unhealthi,unhealthi,unhealthy,1
unheeded,3,4.060633377594237e-06,17.909863792789206,8,{'JJ'},JJ,0,unheed,unheed,unhee,1
unhesitatingly,1,1.3535444591980791e-06,19.494826293510364,14,{'RB'},RB,0,unhesitatingli,unhesit,unhesit,1
unholiness,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unholi,unholi,unho,1
unholy,26,3.519215593915005e-05,14.794386575369272,6,"{'NN', 'JJ'}",JJ,0,unholi,unholi,unho,2
uniform,12,1.6242533510376947e-05,15.909863792789208,7,{'JJ'},JJ,0,uniform,uniform,uniform,1
uniformity,11,1.488898905117887e-05,16.035394674873068,10,"{'NN', 'JJ'}",NN,0,uniform,uniform,uniform,2
unimpaired,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unimpair,unimpair,unimpair,1
unimpeachable,1,1.3535444591980791e-06,19.494826293510364,13,{'JJ'},JJ,0,unimpeach,unimpeach,unimpeach,1
unimpeached,1,1.3535444591980791e-06,19.494826293510364,11,{'VBN'},VBN,0,unimpeach,unimpeach,unimpeach,1
unimpeded,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unimped,unimped,unimp,1
unimportant,6,8.121266755188474e-06,16.909863792789206,11,{'JJ'},JJ,0,unimport,unimport,unimport,1
uninformed,3,4.060633377594237e-06,17.909863792789206,10,"{'VBN', 'JJ'}",JJ,0,uninform,uninform,uninform,2
uninhabited,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,uninhabit,uninhabit,uninhabit,1
uninitiated,6,8.121266755188474e-06,16.909863792789206,11,"{'VBN', 'JJ'}",JJ,0,uniniti,uniniti,unin,2
uninstructed,3,4.060633377594237e-06,17.909863792789206,12,"{'VBN', 'JJ'}",JJ,0,uninstruct,uninstruct,uninstruct,2
uninstructedness,1,1.3535444591980791e-06,19.494826293510364,16,{'NN'},NN,0,uninstructed,uninstructed,uninstruct,1
unintellectual,1,1.3535444591980791e-06,19.494826293510364,14,{'JJ'},JJ,0,unintellectu,unintellectu,unintellect,1
unintelligent,5,6.7677222959903955e-06,17.172898198623002,13,"{'NN', 'JJ'}",JJ,0,unintellig,unintellig,unintellig,2
unintelligible,4,5.4141778367923166e-06,17.494826293510364,14,{'JJ'},JJ,0,unintellig,unintellig,unintellig,1
unintentional,4,5.4141778367923166e-06,17.494826293510364,13,{'JJ'},JJ,0,unintent,unintent,unint,1
unintentionally,16,2.1656711347169266e-05,15.494826293510362,15,"{'NN', 'RB', 'JJ'}",RB,0,unintent,unintent,unint,3
unintentionallyno,1,1.3535444591980791e-06,19.494826293510364,17,{'JJ'},JJ,0,unintentionallyno,unintentionallyno,unintentionallyno,1
uninvited,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,uninvit,uninvit,uninvit,1
uninviting,1,1.3535444591980791e-06,19.494826293510364,10,{'VBG'},VBG,0,uninvit,uninvit,uninvit,1
union,50,6.767722295990395e-05,13.850970103735639,5,"{'NN', 'JJ'}",NN,0,union,union,un,2
unions,4,5.4141778367923166e-06,17.494826293510364,6,"{'NNS', 'JJ'}",NNS,0,union,union,un,2
unique,1,1.3535444591980791e-06,19.494826293510364,6,{'JJ'},JJ,0,uniqu,uniqu,un,1
unison,2,2.7070889183961583e-06,18.494826293510364,6,"{'NN', 'JJ'}",JJ,0,unison,unison,unison,2
unit,7,9.474811214386553e-06,16.68747137145276,4,{'NN'},NN,0,unit,unit,unit,1
unite,31,4.195987823514045e-05,14.540629983123488,5,"{'VB', 'RB', 'VBP', 'JJ'}",VB,0,unit,unit,unit,4
united,37,5.0081144990328924e-05,14.285372927881413,6,"{'NNS', 'VBN', 'VBD', 'JJ'}",JJ,0,unit,unit,unit,4
unites,3,4.060633377594237e-06,17.909863792789206,6,{'VBZ'},VBZ,0,unit,unit,unit,1
unities,2,2.7070889183961583e-06,18.494826293510364,7,{'NNS'},NNS,0,uniti,uniti,un,1
uniting,10,1.3535444591980791e-05,16.172898198623002,7,"{'VBG', 'NN', 'JJ'}",VBG,0,unit,unit,unit,3
units,4,5.4141778367923166e-06,17.494826293510364,5,"{'NNS', 'NN', 'JJ'}",JJ,0,unit,unit,unit,3
unity,61,8.256621201108282e-05,13.564088955947478,5,"{'IN', 'NN', 'VBP', 'VB', 'JJ', 'RP'}",NN,0,uniti,uniti,un,6
universal,60,8.121266755188475e-05,13.587935697901845,9,"{'NN', 'JJ'}",JJ,0,univers,univers,univers,2
universalitythe,1,1.3535444591980791e-06,19.494826293510364,15,{'JJ'},JJ,0,universalityth,universalityth,universalityth,1
universally,14,1.8949622428773105e-05,15.687471371452759,11,"{'RB', 'JJ'}",RB,0,univers,univers,univers,2
universals,4,5.4141778367923166e-06,17.494826293510364,10,"{'NNS', 'JJ'}",NNS,0,univers,univers,univers,2
universe,115,0.0001556576128077791,12.649336242565989,8,"{'NN', 'JJ'}",NN,0,univers,univers,univers,2
unjust,239,0.0003234971257483409,11.593959485529615,6,"{'NN', 'VBP', 'VB', 'RB', 'JJ'}",JJ,0,unjust,unjust,unjust,5
unjustdoes,1,1.3535444591980791e-06,19.494826293510364,10,{'NNS'},NNS,0,unjustdo,unjustdo,unjustdo,1
unjustly,27,3.6545700398348135e-05,14.739938791346894,8,"{'IN', 'NNP', 'NN', 'VBP', 'NNS', 'RB', 'JJ'}",RB,0,unjustli,unjust,unjust,7
unkindness,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unkind,unkind,unkind,1
unknown,33,4.466696715353661e-05,14.45043217415191,7,"{'IN', 'NN', 'JJ'}",JJ,0,unknown,unknown,unknown,3
unlawful,13,1.7596077969575026e-05,15.794386575369272,8,{'JJ'},JJ,0,unlaw,unlaw,unlaw,1
unlearn,1,1.3535444591980791e-06,19.494826293510364,7,{'VB'},VB,0,unlearn,unlearn,unlearn,1
unlearned,5,6.7677222959903955e-06,17.172898198623002,9,{'JJ'},JJ,0,unlearn,unlearn,unlearn,1
unless,148,0.0002003245799613157,12.285372927881413,6,"{'NNP', 'IN', 'NN', 'JJ'}",IN,0,unless,unless,unless,4
unlike,141,0.00019084976874692914,12.35527494111157,6,"{'VB', 'IN', 'NN', 'JJ'}",IN,0,unlik,unlik,unlik,4
unlikely,3,4.060633377594237e-06,17.909863792789206,8,{'JJ'},JJ,0,unlik,unlik,unlik,1
unlikeness,13,1.7596077969575026e-05,15.794386575369272,10,"{'NN', 'JJ'}",JJ,0,unlik,unlik,unlik,2
unlikethe,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unliketh,unliketh,unliketh,1
unlimited,10,1.3535444591980791e-05,16.172898198623002,9,"{'NN', 'VBN', 'JJ'}",JJ,0,unlimit,unlimit,unlimit,3
unloose,1,1.3535444591980791e-06,19.494826293510364,7,{'JJ'},JJ,0,unloos,unloos,unloos,1
unmanageable,2,2.7070889183961583e-06,18.494826293510364,12,{'JJ'},JJ,0,unmanag,unmanag,unm,1
unmanliness,2,2.7070889183961583e-06,18.494826293510364,11,{'JJ'},JJ,0,unmanli,unmanli,unm,1
unmanly,1,1.3535444591980791e-06,19.494826293510364,7,{'JJ'},JJ,0,unmanli,unman,unm,1
unmannered,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unmann,unmann,unman,1
unmarried,4,5.4141778367923166e-06,17.494826293510364,9,"{'NN', 'VBN', 'JJ'}",JJ,0,unmarri,unmarri,unmarry,3
unmeaning,9,1.2181900132782712e-05,16.324901292068052,9,"{'VBG', 'JJ'}",JJ,0,unmean,unmean,unm,2
unmeaningness,2,2.7070889183961583e-06,18.494826293510364,13,"{'NN', 'JJ'}",JJ,0,unmeaning,unmeaning,unm,2
unmeasured,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unmeasur,unmeasur,unmeas,1
unmelted,2,2.7070889183961583e-06,18.494826293510364,8,{'JJ'},JJ,0,unmelt,unmelt,unmelt,1
unmentionable,1,1.3535444591980791e-06,19.494826293510364,13,{'JJ'},JJ,0,unmention,unmention,un,1
unmentioned,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unment,unment,un,1
unmindfulness,1,1.3535444591980791e-06,19.494826293510364,13,{'NNP'},NNP,0,unmind,unmind,unmind,1
unmingled,3,4.060633377594237e-06,17.909863792789206,9,{'JJ'},JJ,0,unmingl,unmingl,unmingl,1
unmistakably,2,2.7070889183961583e-06,18.494826293510364,12,{'RB'},RB,0,unmistak,unmistak,unmistak,1
unmistakeable,1,1.3535444591980791e-06,19.494826293510364,13,{'JJ'},JJ,0,unmistak,unmistak,unmistak,1
unmistakeably,1,1.3535444591980791e-06,19.494826293510364,13,{'JJ'},JJ,0,unmistak,unmistak,unmistak,1
unmixed,11,1.488898905117887e-05,16.035394674873068,7,"{'NN', 'JJ'}",JJ,0,unmix,unmix,unmix,2
unmoved,4,5.4141778367923166e-06,17.494826293510364,7,{'JJ'},JJ,0,unmov,unmov,unmov,1
unmusical,4,5.4141778367923166e-06,17.494826293510364,9,"{'VB', 'NN', 'JJ'}",JJ,0,unmus,unmus,unmus,3
unnatural,13,1.7596077969575026e-05,15.794386575369272,9,{'JJ'},JJ,0,unnatur,unnatur,un,1
unnaturally,2,2.7070889183961583e-06,18.494826293510364,11,{'RB'},RB,0,unnatur,unnatur,un,1
unnecessary,11,1.488898905117887e-05,16.035394674873068,11,"{'NN', 'JJ'}",JJ,0,unnecessari,unnecessari,unnecess,2
unnerve,1,1.3535444591980791e-06,19.494826293510364,7,{'VB'},VB,0,unnerv,unnerv,unnerv,1
unnerved,1,1.3535444591980791e-06,19.494826293510364,8,{'VBN'},VBN,0,unnerv,unnerv,unnerv,1
unnoticed,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unnot,unnot,unnot,1
unobserved,2,2.7070889183961583e-06,18.494826293510364,10,"{'NN', 'JJ'}",JJ,0,unobserv,unobserv,unobserv,2
unpatriotic,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unpatriot,unpatriot,unpatriot,1
unperceived,3,4.060633377594237e-06,17.909863792789206,11,{'VBN'},VBN,0,unperceiv,unperceiv,unperceiv,1
unperturbed,2,2.7070889183961583e-06,18.494826293510364,11,{'JJ'},JJ,0,unperturb,unperturb,unperturb,1
unphilosophical,1,1.3535444591980791e-06,19.494826293510364,15,{'NN'},NN,0,unphilosoph,unphilosoph,unphilosoph,1
unpleasant,12,1.6242533510376947e-05,15.909863792789208,10,"{'NN', 'JJ'}",JJ,0,unpleas,unpleas,unpleas,2
unpleasantly,2,2.7070889183961583e-06,18.494826293510364,12,"{'RB', 'JJ'}",JJ,0,unpleasantli,unpleas,unpleas,2
unpleasantness,1,1.3535444591980791e-06,19.494826293510364,14,{'JJ'},JJ,0,unpleas,unpleas,unpleas,1
unpleasing,1,1.3535444591980791e-06,19.494826293510364,10,{'VBG'},VBG,0,unpleas,unpleas,unpleas,1
unpoetical,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unpoet,unpoet,unpoet,1
unpopular,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unpopular,unpopular,unpopul,1
unpractised,2,2.7070889183961583e-06,18.494826293510364,11,{'JJ'},JJ,0,unpractis,unpractis,unpract,1
unprepared,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,unprepar,unprepar,unprep,1
unpresuming,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unpresum,unpresum,unpresum,1
unprincipled,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,unprincipl,unprincipl,unprincipl,1
unprocurable,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,unprocur,unprocur,unproc,1
unproductive,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,unproduct,unproduct,unproduc,1
unprofitable,3,4.060633377594237e-06,17.909863792789206,12,"{'VBP', 'JJ'}",JJ,0,unprofit,unprofit,unprofit,2
unpropitious,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,unpropiti,unpropiti,unprop,1
unproven,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,unproven,unproven,unprov,1
unprovided,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,unprovid,unprovid,unprovid,1
unprovoked,1,1.3535444591980791e-06,19.494826293510364,10,{'VBD'},VBD,0,unprovok,unprovok,unprovok,1
unpunished,8,1.0828355673584633e-05,16.494826293510364,10,{'JJ'},JJ,0,unpunish,unpunish,unpun,1
unpurified,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,unpurifi,unpurifi,unpur,1
unqualified,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unqualifi,unqualifi,unqual,1
unquestionably,4,5.4141778367923166e-06,17.494826293510364,14,"{'NNP', 'NN', 'IN'}",NN,0,unquestion,unquestion,unquest,3
unquiet,2,2.7070889183961583e-06,18.494826293510364,7,{'JJ'},JJ,0,unquiet,unquiet,unquiet,1
unreal,2,2.7070889183961583e-06,18.494826293510364,6,{'JJ'},JJ,0,unreal,unreal,unr,1
unrealities,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unreal,unreal,unr,1
unreality,3,4.060633377594237e-06,17.909863792789206,9,{'NN'},NN,0,unreal,unreal,unr,1
unrealthe,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,unrealth,unrealth,unrealth,1
unreason,2,2.7070889183961583e-06,18.494826293510364,8,"{'NN', 'JJ'}",JJ,0,unreason,unreason,unreason,2
unreasonable,6,8.121266755188474e-06,16.909863792789206,12,{'JJ'},JJ,0,unreason,unreason,unreason,1
unreasoning,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,unreason,unreason,unreason,1
unrecognized,1,1.3535444591980791e-06,19.494826293510364,12,{'VBN'},VBN,0,unrecogn,unrecogn,unrecogn,1
unreformed,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unreform,unreform,unreform,1
unrefreshed,2,2.7070889183961583e-06,18.494826293510364,11,{'VBN'},VBN,0,unrefresh,unrefresh,unrefresh,1
unrefuted,3,4.060633377594237e-06,17.909863792789206,9,"{'NN', 'JJ'}",JJ,0,unrefut,unrefut,unrefut,2
unregulated,2,2.7070889183961583e-06,18.494826293510364,11,"{'VBN', 'RP'}",RP,0,unregul,unregul,unreg,2
unreproved,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unreprov,unreprov,unreprov,1
unreservedly,1,1.3535444591980791e-06,19.494826293510364,12,{'RB'},RB,0,unreservedli,unreserv,unreserv,1
unresisting,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,unresist,unresist,unresist,1
